mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,objective_before,objective_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-08-23-6tgu-s0-n100-prep-0077,0.764706,0.823529,0.541667,0.636364,1,1,0.764706,0.823529,0.5007,3.0176,2.9336,293
2026-08-23-6tgu-s0-n100-prep-0078,0.764706,0.882353,0.65,0.75,1,1,0.764706,0.833212,0.8355,2.8065,2.3392,301
2026-08-23-6tgu-s0-n100-prep-0079,0.764706,0.882353,0.684211,0.714286,1,1,0.764706,0.882353,1.1304,2.6525,2.4141,298
2026-08-23-6tgu-s0-n100-prep-0080,0.588235,0.705882,0.526316,0.631579,1,1,0.588235,0.705882,0.5494,2.6265,2.7217,400
2026-08-23-6tgu-s0-n100-prep-0081,0.705882,0.823529,0.6,0.777778,1,1,0.705882,0.823529,1.1443,2.8113,2.7417,351
2026-08-23-6tgu-s0-n100-prep-0082,0.764706,0.823529,0.619048,0.666667,1,1,0.764706,0.823529,1.2387,2.3613,2.6196,269
2026-08-23-6tgu-s0-n100-prep-0083,0.764706,0.705882,0.590909,0.5,1,0,-6.916864,-2.110585,1.3919,0.5358,1.283,40
2026-08-23-6tgu-s0-n100-prep-0084,0.882353,0.882353,0.714286,0.714286,1,1,0.882353,0.882353,0.0,2.4046,2.4046,275
2026-08-23-6tgu-s0-n100-prep-0085,0.764706,0.941176,0.590909,0.842105,1,1,0.764706,0.941176,1.3218,2.6393,2.864,263
2026-08-23-6tgu-s0-n100-prep-0086,0.823529,0.823529,0.7,0.7,1,1,0.823529,0.823529,0.0,2.7602,2.7602,290
2026-08-23-6tgu-s0-n100-prep-0087,0.823529,0.823529,0.666667,0.666667,1,1,0.823529,0.823529,0.0,2.8997,2.8997,307
2026-08-23-6tgu-s0-n100-prep-0088,0.764706,0.941176,0.764706,0.941176,1,1,0.764706,0.941176,1.0746,2.831,2.6467,377
2026-08-23-6tgu-s0-n100-prep-0089,0.764706,0.764706,0.5,0.5,1,1,0.764706,0.764706,0.0,2.5332,2.5332,195
2026-08-23-6tgu-s0-n100-prep-0090,0.705882,0.764706,0.666667,0.764706,1,1,0.705882,0.764706,0.6257,2.8053,2.8288,330
2026-08-23-6tgu-s0-n100-prep-0092,0.823529,0.823529,0.7,0.7,1,1,0.823529,0.823529,0.0,2.7015,2.7015,310
2026-08-23-6tgu-s0-n100-prep-0093,0.705882,0.823529,0.545455,0.583333,1,1,0.705882,0.823529,0.8995,2.8031,2.4982,272
2026-08-23-6tgu-s0-n100-prep-0094,0.705882,0.823529,0.571429,0.7,1,1,0.705882,0.823529,0.8402,2.7547,2.7095,340
2026-08-23-6tgu-s0-n100-prep-0095,0.705882,0.764706,0.6,0.764706,1,1,0.705882,0.764706,1.2323,2.8707,2.7429,354
2026-08-23-6tgu-s0-n100-prep-0096,0.647059,0.764706,0.578947,0.722222,1,1,0.647059,0.764706,0.5006,2.4261,2.4228,285
2026-08-23-6tgu-s0-n100-prep-0097,0.823529,0.823529,0.823529,0.823529,1,1,0.823529,0.823529,0.0,2.8472,2.8472,361
2026-08-23-6tgu-s0-n100-prep-0098,0.647059,0.823529,0.647059,0.777778,1,1,0.647059,0.823529,0.6267,2.9322,3.1829,406
2026-08-23-6tgu-s0-n100-prep-0099,0.588235,0.705882,0.5,0.666667,1,1,0.588235,0.705882,1.2754,3.1668,2.5872,365
2026-08-23-6tgu-s0-n100-prep-0100,0.764706,0.764706,0.684211,0.684211,1,1,0.764706,0.764706,0.0,2.7265,2.7265,389
