mol_id,score_before,score_after,tanimoto_before,tanimoto_after,hbond_before,hbond_after,objective_before,objective_after,rmsd_shift,min_distance_before,min_distance_after,steps_accepted
2026-09-18-3war-s0-n100-refligand-0087,0.636364,0.636364,0.333333,0.35,1,1,-0.0167,0.181818,0.8504,2.095,2.4827,227
2026-09-18-3war-s0-n100-refligand-0088,0.727273,0.727273,0.470588,0.470588,1,1,0.181818,0.181818,0.0,2.9545,2.9545,459
2026-09-18-3war-s0-n100-refligand-0089,0.818182,0.818182,0.75,0.75,1,1,0.181818,0.181818,0.0,3.0249,3.0249,546
2026-09-18-3war-s0-n100-refligand-0090,0.909091,0.909091,0.909091,0.909091,1,1,0.181818,0.181818,0.0,3.0714,3.0714,493
2026-09-18-3war-s0-n100-refligand-0091,0.909091,0.909091,0.714286,0.714286,1,1,0.181818,0.181818,0.0,3.1762,3.1762,443
2026-09-18-3war-s0-n100-refligand-0092,0.636364,0.636364,0.411765,0.411765,1,0,-0.134871,0.181818,0.762,1.9166,2.6361,278
2026-09-18-3war-s0-n100-refligand-0093,0.727273,0.727273,0.727273,0.727273,1,1,0.181818,0.181818,0.0,2.9676,2.9676,480
2026-09-18-3war-s0-n100-refligand-0094,0.818182,0.818182,0.818182,0.818182,1,1,0.090909,0.181818,0.5286,2.8831,3.0674,506
2026-09-18-3war-s0-n100-refligand-0095,0.909091,0.909091,0.769231,0.769231,1,1,0.181818,0.181818,0.0,2.9017,2.9017,457
2026-09-18-3war-s0-n100-refligand-0096,0.909091,0.909091,0.666667,0.666667,1,1,0.181818,0.181818,0.0,2.8127,2.8127,400
2026-09-18-3war-s0-n100-refligand-0097,0.727273,0.727273,0.533333,0.533333,1,1,0.181818,0.181818,0.0,2.8934,2.8934,407
2026-09-18-3war-s0-n100-refligand-0098,0.818182,0.818182,0.642857,0.642857,1,1,0.181818,0.181818,0.0,3.1602,3.1602,422
2026-09-18-3war-s0-n100-refligand-0099,0.727273,0.727273,0.533333,0.533333,1,1,0.181818,0.181818,0.0,2.6403,2.6403,402
2026-09-18-3war-s0-n100-refligand-0100,0.818182,0.818182,0.642857,0.642857,1,1,0.181818,0.181818,0.0,3.0726,3.0726,414
